"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,skip_reason
TLV:ELTR,ELECTRA LTD,Industrials,Israel,37745.29151,2209989545.084,52666784.70333,613206910.16333,11962611.45933,32314698.08133,1411598227.62367,2209989545.084,52666784.70333,613206910.16333,11962611.45933,32314698.08133,1411598227.62367,0.31026,0.31026,14.56321,14.56321,14.56321,0.00279,14.56321,5.32726,0.01939,0.06038,2.5,0.04884,2.5,0.06123,0.29646,0,39.19,184510,0.00021,1.83722,3770400,149647008,39.68996,11321,2393033633,2151888581,13218.53264,0.188,0.04923,-0.06523,0.04923,-0.06523,0.04923,0.12469,1.67346,0.04923,1.29613,1,1,117412289.09,59333372.89667,20.38146,40.332,30.35673,4.52103,4.33002,4.42552,2.10369,ILS,ILS,0.30749,0.30749,1060.34,798.683,811.843,936.389,184510,140000,190650,174334.38,5.83684,31.79286,-3.22056,1.75755,29.47466,1.22748,1.23632,0.26459,0.19718,0.30696,0.26963,1.27902,1.27183,1.2419,0.24088,0.2983,1.28542,1.26366,1894233537.406,1987861433.99733,1941047485.70167,0.03665,None
TLV:FRDN,FRIDENSON LOGISTIC,Industrials,Israel,47177.00135,330588533.33333,5542800.0,112732933.33333,2106200.0,3824500.0,221660733.33333,330588533.33333,5542800.0,112732933.33333,2106200.0,3824500.0,221660733.33333,0.31733,0.31733,5.61797,5.61797,5.61797,0.10633,5.61797,3.22188,0.01995,0.0,0.0,0.0,0.0,0.0214,0.01,0,5.643,10280,0.00055,0.49193,1371760,8160000,5.94856,416,129778009,4348783701,19615.38462,0.721,0.06715,0.28504,0.06715,0.28504,0.06715,0.61201,4.11005,0.06715,1.38576,1,1,25763800.0,9677333.33333,5.03722,13.41051,9.22387,3.67142,4.43243,4.05193,2.01294,USD,ILS,1.0,0.30749,109.349,182.247,91.2537,91.2537,10280,3900,11000,7250.924,41.77503,163.58974,-6.54545,1.79718,33.69411,1.2888,1.23207,0.48617,0.36378,0.21795,0.18519,1.00589,1.00013,1.27044,0.43498,0.21157,1.01301,1.14172,406220133.33333,480027533.33333,443123833.33333,0.02863,None
TLV:REKA,REKAH PHARMA IND,Healthcare,Israel,49431.35921,233845800.0,6079866.66667,67021600.0,2190200.0,4135033.33333,150433700.0,233845800.0,6079866.66667,67021600.0,2190200.0,4135033.33333,150433700.0,0.48337,0.48337,8.96084,8.96084,8.96084,0.34004,8.96084,3.71202,0.03829,0.0,0.0,0.0,0.0,0.03188,0.57775,0,0.874,2500,0.00035,0.55149,11414600,10067000,0.88194,10000000,127063320,8939652499,1.0067,-0.279,0.08303,0.32763,0.08303,0.32763,0.08303,-0.12734,0.92266,0.08303,1.46516,1,1,18952066.66667,10394733.33333,6.70446,12.22382,9.46414,1.3838,1.49198,1.43789,1.19912,USD,ILS,1.0,0.30749,30.0,60.0,0,0,0.28205,1834,2908,2514.5278,-0.57775,36.31407,-14.03026,1.24022,3.63915,1.7413,1.67109,0.72487,0.63652,0.43073,0.40094,2.17328,2.06546,1.71619,0.69069,0.42583,2.12937,1.92278,381431400.0,413753666.66667,397592533.33333,0.0304,None
TLV:MMAN,MAMAN CARGO TERMIN,Industrials,Israel,53389.70197,267057586.418,5577110.12467,62120072.76933,1705831.524,3641470.82433,164588829.59367,267057586.418,5577110.12467,62120072.76933,1705831.524,3641470.82433,164588829.59367,0.5212,0.5212,5.87968,5.87968,5.87968,0.12551,5.87968,5.01086,0.02124,0.05079,2.5,0.06806,2.5,0.06644,0.01,0,0.362,699.8,0.00052,0.2783,46666700,16808000,0.36017,2120,412399723,9932754241,7928.30189,1.816,-0.04269,-0.2084,-0.04269,-0.2084,-0.04269,1.3099,7.5995,-0.04269,1.00731,1,1,34936316.82267,9738864.27867,11.80433,42.34577,27.07505,3.50243,3.91408,3.70826,1.92568,ILS,ILS,0.30749,0.30749,46.0714,33.8542,37.9828,67.5143,0.25054,525,720,641.9681,9.00853,33.29524,-2.80556,1.79282,33.20633,1.362,1.29491,0.14074,0.13331,5.40622,5.917,1.22437,1.19109,1.33846,0.14702,5.67161,1.21773,1.27809,513347626.22533,564329345.22933,538838485.72733,0.02676,None
TLV:DLTI,DELTA ISRAEL BRAND,Consumer Cyclical,Israel,54056.61635,708390600.0,64930733.33333,199933800.0,27521466.66667,46226100.0,454162200.0,708390600.0,64930733.33333,199933800.0,27521466.66667,46226100.0,454162200.0,1.02917,1.02917,7.29278,7.29278,7.29278,0.64355,7.29278,4.45738,0.14422,0.0,0.0,0.0,0.0,0.09241,0.16012,0,2.701,6385,0.00042,2.17631,25000000,110355000,4.4142,885,787599474,49244522122,124694.91525,4.657,0.01852,0.29687,0.01852,0.29687,0.01852,3.56697,18.88484,0.01852,1.1426,1,1,157162866.66667,58774133.33333,5.01136,13.40044,9.2059,5.28342,4.79833,5.04087,2.24519,USD,ILS,1.0,0.30749,14.2,0,0,0,6385,4990,6757,5805.8813,9.97469,27.95591,-5.5054,1.57895,15.49551,1.56961,1.46535,0.06487,0.00726,3.65438,4.85805,1.24284,1.52798,1.52748,0.04607,4.26621,1.39541,1.46144,505715000.0,722671000.0,614193000.0,0.09526,None
TLV:GAGR,GAON GROUP,Basic Materials,Israel,64318.20722,154500482.43067,8479405.738,35504865.83267,-85379.72333,4197013.00733,95002674.13167,154500482.43067,8479405.738,35504865.83267,-85379.72333,4197013.00733,95002674.13167,0.31149,0.31149,13.84751,13.84751,13.84751,0.18989,13.84751,5.12555,0.01401,0.14447,2.5,-0.00554,0.0,0.09577,0.19381,0,0.147,662.9,0.00022,0.22465,45619400,6851000,0.15018,10000000,152358126,9286211381,0.6851,-0.19253,0.01368,-0.19253,0.01368,-0.19253,0.01368,-0.19253,0.85747,0.01368,1.11838,1,1,14160201.49067,2860784.46333,10.7596,53.25746,32.00853,0.94087,1.02678,0.98383,0.99188,ILS,ILS,0.30749,0.30749,22.0,108.0,113.0,54.0,0.62915,330,765.9,632.46594,4.81197,100.87879,-13.44823,1.52741,12.69818,2.15185,2.02248,2.69184,0.71297,12.04237,7.42307,1.52913,1.22396,2.09716,1.71241,9.74272,1.38655,1.74185,242760792.58333,252371556.528,247566174.55567,0.03695,None
TLV:ISRA-L,ISRAMCO NEGEV 2,Energy,Israel,65119.94689,402455933.33333,280327733.33333,74680000.0,39257533.33333,159792633.33333,238567966.66667,402455933.33333,280327733.33333,74680000.0,39257533.33333,159792633.33333,238567966.66667,2.3646,2.3646,3.12476,3.12476,3.12476,1.90103,3.12476,2.75019,0.60931,1.74071,2.5,1.19879,2.5,1.43425,0.23119,0,0.074,75.5,0.00098,1.0755,2590459904,191871008,0.07407,10000000,745019715,59899845786,19.1871,-0.724,-0.08677,-0.08789,-0.08677,-0.08789,-0.08677,-0.56497,0.48503,-0.08677,0.96323,1,1,363282066.66667,68993600.0,2.0508,10.79839,6.4246,1.60895,1.35203,1.48049,1.21675,USD,ILS,1.0,0.30749,5.0205,8.6833,8.7971,10.8096,0.27534,55.4,79,68.62361,10.02044,36.28159,-4.43038,1.70339,24.4278,1.63111,1.76217,0.14855,0.03834,0.86859,0.74813,0.95362,0.98756,1.70664,0.10344,0.81836,0.98059,1.34361,1437088400.0,1334210800.0,1385649600.0,0.13532,None
TLV:CAST,CASTRO MODEL,Consumer Cyclical,Israel,72211.37199,409418814.634,-10543401.614,86541482.05133,4813263.966,-2865068.824,247980148.34267,409418814.634,-10543401.614,86541482.05133,4813263.966,-2865068.824,247980148.34267,0.4145,0.4145,2.25621,2.25621,2.25621,0.16932,2.25621,2.47775,0.07534,-0.02221,0.0,0.05364,1.0,0.06521,0.05266,0,10.738,7885,0.00136,0.36994,8247630,89452000,10.84578,2641,489098218,19981646304,33870.5036,0.21927,-0.04028,0.21927,-0.04028,0.21927,-0.04028,0.21927,2.14635,-0.04028,1.00972,1,1,42174590.424,7353336.35933,11.59699,66.51378,39.05539,2.48799,2.83939,2.66369,1.63208,ILS,ILS,0.30749,0.30749,468.995,468.995,493.677,575.726,1.83226,2151,8736,5832.1807,35.19814,266.57369,-9.7413,1.74153,27.89918,1.5006,1.35337,0.36426,0.39616,2.99591,3.14303,1.94482,1.77867,1.43699,0.39021,3.07947,1.87175,1.65437,581992616.29533,634448708.85067,608220662.573,0.01529,None
TLV:RPAC,RAPAC COMM & INFRA,Energy,Israel,75610.7675,224952673.228,3076047.96267,74911041.78933,2123238.94933,2599643.456,149931857.50867,224952673.228,3076047.96267,74911041.78933,2123238.94933,2599643.456,149931857.50867,0.30872,0.30872,10.85933,10.85933,10.85933,0.15683,10.85933,3.01617,0.01444,0.16381,5.625,0.06804,2.5,0.12511,0.29061,0,0.886,3150,0.00028,0.53254,15332000,13587000,0.88619,569,290494097,14751471928,23878.73462,0.538,0.22293,0.13118,0.22293,0.13118,0.22293,0.4363,3.23148,0.22293,2.16466,1,1,18527440.962,7201518.29667,15.67913,40.3379,28.00851,6.91942,8.58762,7.75352,2.78451,ILS,ILS,0.30749,0.30749,16.9968,14.4782,31.0,350.0,0.53884,1912,3296,2933.9443,7.364,64.74895,-4.42961,1.78902,32.78591,1.20807,1.16073,2.73857,1.82512,3.42306,1.64745,1.55499,1.57641,1.1944,2.29185,2.54525,1.5757,1.38505,632535424.07333,827453150.57933,729994287.32633,0.02356,None
TLV:INRM,INROM CONSTRUCTION,Basic Materials,Israel,85013.96807,292486558.43267,33571881.196,76439410.58467,7862150.312,20717015.754,184462984.50867,292486558.43267,33571881.196,76439410.58467,7862150.312,20717015.754,184462984.50867,0.64327,0.64327,5.26805,5.26805,5.26805,0.64933,5.26805,2.94914,0.10752,0.28687,2.5,0.25598,2.5,0.26242,0.57938,0,0.959,1645,0.00058,1.34042,125075000,104630000,0.83654,770,626041256,63188647835,135883.11688,0.02,-0.01034,-0.02755,-0.01034,-0.02755,-0.01034,0.00811,1.09057,-0.01034,1.03966,1,1,51631896.35933,13994771.87067,12.12509,44.73394,28.42951,1.63636,1.34486,1.49061,1.2209,ILS,ILS,0.30749,0.30749,5.0965,7.008,7.3776,22.8755,0.45575,980,1840,1617.6528,1.69055,67.85714,-10.59783,1.54651,13.68104,1.73064,1.89106,0.12349,0.10478,0.26987,0.2378,1.76581,1.86736,1.82085,0.12413,0.26384,1.82659,1.82372,290269842.52333,305558306.82133,297914074.67233,0.08954,None
TLV:ANLT,ANALYST INV MGT SV,Financial Services,Israel,86764.65891,106478400.0,12113333.33333,26368800.0,7764666.66667,9939000.0,66423600.0,106478400.0,12113333.33333,26368800.0,7764666.66667,9939000.0,66423600.0,0.80901,0.80901,3.57089,3.57089,3.57089,1.05806,3.57089,4.30025,0.29612,0.0,0.0,0.0,0.0,0.17921,0.01,0,2.672,3163,0.00084,0.71434,11349500,30307000,2.67034,140,82807716,10829028494,216478.57143,-0.19652,-0.02693,-0.19652,-0.02693,-0.19652,-0.02693,-0.19652,0.85348,-0.02693,1.02307,1,1,13466533.33333,4472333.33333,6.14915,18.51555,12.33235,0.33496,0.41477,0.37487,0.61226,USD,ILS,1.0,0.30749,160.0,160.0,52.254,130.0,1.31383,1319,3200,2347.6318,34.73152,139.80288,-1.15625,1.96066,56.80842,4.027,3.49592,0.51581,0.94667,0.29136,0.37085,5.49077,4.65182,3.77146,0.74124,0.3411,5.0813,4.42638,206404200.0,216389733.33333,211396966.66667,0.06702,None
TLV:OVRS,OVERSEAS,Industrials,Israel,89646.32418,97996366.02267,5931297.606,23305876.56067,1220243.316,3575770.461,60651121.29167,97996366.02267,5931297.606,23305876.56067,1220243.316,3575770.461,60651121.29167,0.58239,0.58239,3.63258,3.63258,3.63258,0.24508,3.63258,3.10688,0.06717,0.15166,2.5,0.13057,2.5,0.14357,0.3173,0,0.381,450.1,0.00085,0.37722,55011500,20868000,0.37934,396,180958347,7613660371,52696.9697,-0.232,-0.00103,0.08025,-0.00103,0.08025,-0.00103,-0.15394,0.89606,-0.00103,1.04897,1,1,25340660.88667,6146417.61,7.14103,29.44127,18.29115,2.1945,2.24742,2.22096,1.49029,ILS,ILS,0.30749,0.30749,3.3629,1.3851,7.3874,6.8568,0.81712,220,478.5,441.06876,2.04758,104.59091,-5.93521,1.78027,31.83585,1.49698,1.44599,0.72621,0.74339,0.75933,0.50218,0.73568,0.74309,1.48148,0.7448,0.64075,0.74938,1.11543,181667797.912,193162327.594,187415062.753,0.03908,None
TLV:ORBI,ORBIT TECHNOLOGIES,Technology,Israel,115723.14495,50213000.0,2862533.33333,13166333.33333,1203666.66667,2033100.0,31689666.66667,50213000.0,2862533.33333,13166333.33333,1203666.66667,2033100.0,31689666.66667,1.83018,1.83018,19.805,19.805,19.805,1.95397,6.60167,13.41394,0.10112,0.74243,13.92188,0.22388,2.5,0.51266,0.5266,0,0.279,1795,0.00016,2.80915,18648900,5333000,0.28597,167,96512284,10304627393,31934.13174,5.348,0.03354,0.48455,0.03354,0.48455,0.03354,4.13214,21.71068,0.03354,1.21769,1,1,8169133.33333,2856866.66667,11.81426,33.78257,22.79841,0.80895,0.69407,0.75151,0.8669,USD,ILS,1.0,0.30749,3.99976,5.51368,3.84977,9.13346,2.11362,502.7,2227,1624.3472,10.50593,257.07181,-19.39829,1.49893,11.34183,2.26095,2.44166,0.47206,0.06304,4.11713,4.04633,2.19531,2.38095,2.3613,0.27755,4.09173,2.29813,2.32972,57074266.66667,60532733.33333,58803500.0,0.05457,None
TLV:ELMR,ELMORE ELEC INSTL,Industrials,Israel,119418.72987,353496200.0,19019133.33333,87806333.33333,6467866.66667,12743500.0,220651266.66667,353496200.0,19019133.33333,87806333.33333,6467866.66667,12743500.0,220651266.66667,0.25091,0.25091,4.47496,4.47496,4.47496,0.2598,4.47496,4.80945,0.05796,0.0,0.0,0.0,0.0,0.04312,0.02527,0,0.705,1013,0.0007,0.74689,30683300,21596000,0.70384,489,93435692,9680112821,44163.59918,0.759,0.08105,0.00875,0.08105,0.00875,0.08105,0.57144,3.90719,0.08105,1.45523,1,1,16826333.33333,609600.0,5.55294,153.27377,79.41336,1.40426,1.497,1.45063,1.20442,USD,ILS,1.0,0.30749,17.0,11.0,14.0,18.0,0.79387,485.8,1088,780.54095,29.78179,108.52203,-6.89338,1.75091,28.81296,1.7174,1.66281,0.19455,0.19365,2.05056,1.9484,1.47557,1.47114,1.7001,0.2041,2.00948,1.48335,1.59173,290788000.0,316545400.0,303666700.0,0.06197,None
TLV:VILR,VILLAR INTL LTD,Real Estate,Israel,122562.21951,130315614.956,57596464.38333,27370299.88,16362342.374,36979403.37867,78842957.418,130315614.956,57596464.38333,27370299.88,16362342.374,36979403.37867,78842957.418,2.65887,2.65887,4.95399,4.95399,4.95399,2.51356,4.95399,4.7252,0.50728,1.10823,2.5,1.49011,2.5,1.2506,0.16611,0,10.949,17850,0.00061,0.45223,17763000,194447008,10.94674,358,1019239080,96348705715,543148.06704,0.182,0.03933,0.01819,0.03933,0.01819,0.03933,0.14105,1.75524,0.03933,1.24664,1,1,67187097.98267,17134388.266,15.17016,59.485,37.32758,0.53338,0.51055,0.52197,0.72247,ILS,ILS,0.30749,0.30749,112.5959,84.447,84.447,56.298,0.62865,10450,18780,14751.25,21.00669,70.8134,-4.95208,1.77671,31.45577,2.89875,2.98386,0.3128,0.3657,0.1061,0.06217,2.86081,3.36191,2.95131,0.34925,0.09413,3.12136,3.03633,924077926.708,975516022.37,949796974.539,0.05893,None
TLV:PLCR,PLASTO CARGAL,Consumer Cyclical,Israel,128955.31446,210923277.98333,3076129.96,48499372.73333,646466.976,1861298.468,129711325.35833,210923277.98333,3076129.96,48499372.73333,646466.976,1861298.468,129711325.35833,0.36315,0.36315,4.21522,4.21522,4.21522,0.08809,4.21522,4.26704,0.01931,0.10473,6.1875,0.03403,2.5,0.08233,0.20702,0,0.319,445.7,0.00072,0.17474,39885000,11757000,0.29477,380,221005234,5363151432,30939.47368,-0.856,-0.05689,0.53526,-0.05689,0.53526,-0.05689,-0.50819,0.54181,-0.05689,0.99311,1,1,9413601.35667,2063893.37933,23.47722,107.08171,65.27947,3.13129,2.81899,2.97514,1.72486,ILS,ILS,0.30749,0.30749,13.4824,133.032,91.4596,16.629,0.44614,280,490.5,396.34653,12.4521,59.17857,-9.13354,1.57435,15.22658,1.32445,1.35495,0.41109,0.51733,5.64989,6.7395,0.95603,1.02408,1.3497,0.47421,6.20469,1.00005,1.17488,324143514.90467,330720930.998,327432222.95133,0.02568,None
TLV:ARD,ARAD LTD,Technology,Israel,164542.07128,242485000.0,16759333.33333,67612066.66667,4774200.0,10766766.66667,155048533.33333,242485000.0,16759333.33333,67612066.66667,4774200.0,10766766.66667,155048533.33333,1.35757,1.35757,20.35936,20.35936,20.35936,1.32499,6.78645,11.67816,0.06505,0.1726,2.5,0.17503,2.5,0.16862,0.18764,0,0.681,4486,0.00015,2.57469,24730700,16835000,0.68073,998,351304245,34288432709,16868.73747,0.26,0.03364,-0.00289,0.03364,-0.00289,0.03364,0.19428,2.02139,0.03364,1.21821,1,1,22098266.66667,6179066.66667,15.89737,56.85393,36.37565,1.20225,1.16875,1.1855,1.08881,USD,ILS,1.0,0.30749,40.8,10.1,14.15,12.13,-0.22655,3923,5950,4736.0347,-5.27941,14.35126,-24.60504,0.5555,0.5565,1.8435,1.86315,0.08113,0.0396,1.03763,0.64911,2.05878,2.23011,1.86332,0.07037,0.85337,2.15444,2.00888,269592333.33333,283372466.66667,276482400.0,0.05894,None
TLV:AVGL,AVGOL INDUSTRIES,Consumer Cyclical,Israel,176797.81424,396212066.66667,25796066.66667,96090266.66667,3003733.33333,14399900.0,246151166.66667,396212066.66667,25796066.66667,96090266.66667,3003733.33333,14399900.0,246151166.66667,0.82192,0.82192,9.73398,9.73398,9.73398,0.73204,9.73398,4.05795,0.07376,0.16609,2.5,0.07691,2.5,0.13742,0.19929,0,0.096,300.1,0.00032,1.60837,304222016,28645000,0.09416,818,319210338,28428394125,35018.33741,-0.982,-0.0161,0.25319,-0.0161,0.25319,-0.0161,-0.6732,0.3768,-0.0161,1.0339,1,1,69807866.66667,2951266.66667,4.5727,108.16045,56.36658,2.06977,1.71139,1.89058,1.37498,USD,ILS,1.0,0.30749,3.73,5.113,4.098,3.693,300.1,273.1,485,308.67847,-2.7791,9.88649,-38.12371,0.25484,0.25584,1.50873,1.58752,0.33808,0.08727,0.15274,0.09412,1.54646,1.63535,1.55812,0.22268,0.13343,1.60091,1.57951,474126333.33333,464031000.0,469078666.66667,0.0507,None
TLV:GSFI,GAN SHMUEL FOODS,Consumer Defensive,Israel,198837.48277,202168000.0,5632666.66667,47798866.66667,833266.66667,3232966.66667,124983433.33333,202168000.0,5632666.66667,47798866.66667,833266.66667,3232966.66667,124983433.33333,0.70661,0.70661,26.56241,26.56241,26.56241,0.54092,26.56241,23.2238,0.01976,0.0666,2.5,0.04302,2.5,0.06317,0.20362,0,0.26,2277,0.00011,0.9151,15014200,3788000,0.25229,389,135464960,10369144836,9737.7892,1.265,-0.03452,-0.18021,-0.03452,-0.18021,-0.03452,0.9037,5.56849,-0.03452,1.01548,1,1,13327466.66667,1173933.33333,10.16434,115.39408,62.77921,0.58319,0.61063,0.59691,0.7726,USD,ILS,1.0,0.30749,189.3658,157.8048,189.3658,189.3658,-0.01684,1750,3148,2063.8193,10.32943,30.11429,-27.66836,0.75393,0.75493,2.7537,2.63849,3.98324,4.30112,4.17369,2.07705,3.62811,3.47006,2.70609,4.15218,3.13537,3.55908,3.13259,205803733.33333,211098666.66667,208451200.0,0.03551,None
TLV:UNIT,UNITRONICS (1989),Technology,Israel,199797.72201,130196533.33333,10076933.33333,33056333.33333,4208400.0,7142666.66667,81626433.33333,130196533.33333,10076933.33333,33056333.33333,4208400.0,7142666.66667,81626433.33333,0.7309,0.7309,7.7627,7.7627,7.7627,0.77042,2.58757,4.37651,0.11189,0.0,0.0,0.0,0.0,0.07394,0.59939,0,0.917,2312,0.0004,1.2716,13752300,14218000,1.03386,131,92867667,9789428045,108534.35115,-0.116,-0.01567,0.34776,-0.01567,0.34776,-0.01567,-6e-05,1.04994,-0.01567,1.03433,1,1,27290000.0,9805333.33333,3.40299,9.47114,6.43707,1.13892,0.87169,1.0053,1.00265,USD,ILS,1.0,0.30749,72.715,0,0,0,2.309,580,2440,1523.3806,51.76772,298.62069,-5.2459,1.86237,41.72436,1.94894,2.15913,0.85252,0.57705,3.96502,1.0474,1.86384,1.87181,2.06403,0.72478,2.51621,1.87782,1.97093,153595066.66667,137577133.33333,145586100.0,0.06906,None
TLV:SNFL,SUNFLOWER SUSTAINA,Technology,Israel,206124.79001,56252200.0,10211133.33333,12069300.0,1161000.0,5686066.66667,34160750.0,56252200.0,10211133.33333,12069300.0,1161000.0,5686066.66667,34160750.0,2.24775,2.24775,14.22771,14.22771,14.22771,2.02771,4.74257,3.1693,0.14252,0.0,0.0,0.0,0.0,0.09144,0.21051,0,0.244,1127,0.00022,0.48404,32951600,8040000,0.24399,10000000,126798721,11439353145,0.804,0.29913,0.02066,0.29913,0.02066,0.29913,0.02066,0.29913,2.54565,0.02066,1.15328,1,1,34708600.0,8953800.0,3.65324,14.16144,8.90734,0.69814,0.63102,0.66458,0.81522,USD,ILS,1.0,0.30749,75.8687,81.2402,72.834,54.6255,1127,507,1234,849.66736,32.64014,122.28797,-8.67099,1.70564,24.62202,2.4511,2.55883,3.25674,4.36749,19.50042,17.95451,3.39163,4.09464,2.51497,3.82211,18.73746,3.75314,3.13405,416246466.66667,385355000.0,400800733.33333,0.03419,None
TLV:ISHI,ISRAEL SHIPYARDS,Industrials,Israel,206313.73977,764718866.66667,65506666.66667,194051800.0,16453600.0,40980133.33333,479385333.33333,764718866.66667,65506666.66667,194051800.0,16453600.0,40980133.33333,479385333.33333,0.58362,0.58362,7.65824,7.65824,7.65824,0.74082,7.65824,3.48724,0.08732,0.0,0.0,0.0,0.0,0.0599,0.05333,0,2.968,7266,0.00041,0.73754,25000000,66981000,2.67924,172,447621330,56824152629,389424.4186,-0.19,-0.00137,0.04148,-0.00137,0.04148,-0.00137,-0.13213,0.91787,-0.00137,1.04863,1,1,114486333.33333,22609733.33333,3.90982,19.79773,11.85378,1.2817,0.86494,1.07332,1.03601,USD,ILS,1.0,0.30749,100.0,0,0,0,0.03652,5500,7860,6304.5693,15.24974,32.10909,-7.55725,1.49661,11.23705,1.92741,2.23437,0.09534,0.02303,1.96482,1.79787,1.5324,1.85171,2.09089,0.06918,1.89135,1.70205,1.89647,1216749428.57143,1336632000.0,1276690714.28571,0.0521,None
TLV:MSBI,HAMASHBIR 365 LTD,Consumer Cyclical,Israel,213908.39214,840597400.0,-9150866.66667,149466533.33333,2097133.33333,-3526866.66667,495031966.66667,840597400.0,-9150866.66667,149466533.33333,2097133.33333,-3526866.66667,495031966.66667,0.57224,0.57224,3.99737,3.99737,3.99737,0.05689,3.99737,3.82702,0.01507,0.0,0.0,0.0,0.0,0.01861,0.29086,0,0.05,63.9,0.00078,0.92532,174844992,12701000,0.07264,2159,351464435,3494600608,5882.81612,0.15247,-0.12061,0.15247,-0.12061,0.15247,-0.12061,0.15247,1.81233,-0.12061,0.92939,1,1,74672266.66667,12839333.33333,4.70676,27.37404,16.0404,33.2818,40.80377,37.04278,6.08628,USD,ILS,1.0,0.30749,5.9458,11.0422,0,0,63.9,21,95,43.9625,45.35115,204.28571,-32.73684,1.15946,2.42959,1.05302,1.01796,0.28668,0.14531,2.89222,3.37749,0.81409,0.80137,1.04549,0.22599,3.14485,0.81773,0.93161,1309676600.0,1507807733.33333,1408742166.66667,0.0175,None
TLV:DLEKG,DELEK GROUP,Energy,Israel,235059.75793,1615818951.33333,-242015129.33333,527488845.33333,132835680.0,-54589724.66667,1071653898.33333,1615818951.33333,-242015129.33333,527488845.33333,132835680.0,-54589724.66667,1071653898.33333,1.17061,1.17061,0.7301,1.55574,0.83331,0.15215,0.83331,1.7407,0.17475,-0.09284,0.0,0.22107,1.0,0.17299,0.05414,36.98,78.799,19420,0.00406,0.39945,17721300,997000000,56.25998,10000000,7844753364,101953085169,99.7,-0.73672,0.16113,-0.73672,0.16113,-0.73672,0.16113,-0.73672,0.31328,0.16113,1.85563,1,1,934298115.33333,297855313.33333,8.39641,26.33746,17.36694,15.39001,15.07676,15.23338,3.903,ILS,ILS,0.30749,0.30749,1001.37,1168.26,1251.71,834.47,19420,6130,19960,14300.625,35.79826,216.80261,-2.70541,1.92191,50.39608,1.16599,1.1843,0.98651,1.61742,0.84434,0.71673,0.69422,0.59709,1.18514,1.31197,0.79054,0.65565,0.9204,17639717332.0,11110413174.0,14375065253.0,0.0162,None
TLV:GILT,GILAT SATELLITE NE,Technology,Israel,243450.44522,213105733.33333,31270600.0,42737800.0,12111533.33333,21691066.66667,127921766.66667,213105733.33333,31270600.0,42737800.0,12111533.33333,21691066.66667,127921766.66667,3.43251,3.43251,13.49334,13.49334,13.49334,3.49584,4.49778,25.78114,0.25515,0.90021,5.625,0.28117,1.0,0.64119,0.51281,0,0.747,3325,0.00022,2.47593,56506600,41570000,0.73567,779,559220422,56955954592,53363.28626,0.14703,-0.13572,0.14703,-0.13572,0.14703,-0.13572,0.14703,1.78517,-0.13572,0.91428,1,1,35414600.0,14908733.33333,15.79067,37.50959,26.65013,0.65006,0.60052,0.62529,0.79075,USD,ILS,1.0,0.30749,63.0,36.0,36.0,45.0,0.59167,1683,7347,3429.875,-3.05769,97.56387,-54.74343,0.5798,0.5808,2.55731,2.67797,1.09758,0.86539,3.2716,4.11875,1.67844,1.64503,2.62764,0.99149,3.70518,1.67173,2.14969,393256133.33333,367954266.66667,380605200.0,0.07699,None
