"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,skip_reason
TLV:DANE,DANEL-ADIR YEHOSHU,Healthcare,Israel,478647.44256,551754131.69267,31598041.388,165777452.688,11604365.11,21601203.249,358765792.19033,551754131.69267,31598041.388,165777452.688,11604365.11,21601203.249,358765792.19033,0.55041,0.55041,8.04927,8.04927,8.04927,0.55907,8.04927,4.70552,0.06813,0.87132,15.46875,0.4367,6.25,0.6424,0.51943,0,26.649,68900,0.00039,3.64482,5384340,140752992,26.14118,3793,1137127027,115496797305,37108.61904,0.501,0.07229,0.15608,0.07229,0.15608,0.07229,0.41477,3.12385,0.07229,1.41143,1,1,61003166.59267,13509634.648,18.64046,84.17156,51.40601,2.22674,2.29097,2.25886,1.50295,ILS,ILS,0.30749,0.30749,500.0,500.0,500.0,400.0,1.08157,30560,70220,55659.168,23.78913,125.45812,-1.87981,1.93343,52.23678,1.50731,1.49308,0.14154,0.1549,0.27933,0.23697,1.1582,1.11669,1.51019,0.15822,0.26815,1.14745,1.32882,262300121.63733,312449362.71467,287374742.176,0.09517,None
TLV:DANH,DAN HOTELS LTD,Consumer Cyclical,Israel,1e+50,321818091.03067,-5562719.59267,46126820.892,-9051173.14333,-7306946.368,183972455.96133,321818091.03067,-5562719.59267,46126820.892,-9051173.14333,-7306946.368,183972455.96133,1.85539,1.85539,140830820.2836,140830820.2836,140830820.2836,1.6179,140830820.2836,52.7945,-0.13074,-0.05549,0.0,-0.21789,0.0,-0.09019,0.01,0,-0.858,2901,-0.0003,0.88426,115599000,-83155000,-0.71934,2068,1180062746,102904324346,-40210.34816,-0.54647,-0.16248,-0.54647,-0.16248,-0.54647,-0.16248,-0.54647,0.50353,-0.16248,0.88752,1,1,40238961.37333,-1308513.44533,29.32637,733711278128.4352,366855639078.8808,1.28765,1.52536,1.40651,1.18596,ILS,ILS,0.30749,0.30749,20.0,20.0,20.0,40.0,0.2456,2097,3051,2828.7847,2.55287,38.34049,-4.91642,1.68553,22.93116,1.80879,1.65625,0.0,0.0,0.52612,0.66828,0.40133,0.42421,1.74252,0.01,0.6072,0.42277,1.08265,743940219.53533,772434743.854,758187481.69467,0.01036,None
TLV:DCMA,DECAMA CAPITAL LTD,Real Estate,Israel,1e+50,7164733.33333,-1557866.66667,2730400.0,-845900.0,-1201883.33333,4947566.66667,7164733.33333,-1557866.66667,2730400.0,-845900.0,-1201883.33333,4947566.66667,1.87015,1.87015,11101817.17522,11101817.17522,11101817.17522,1.60605,11101817.17522,10.16131,-0.69355,0.0,0.0,0.0,0.0,-0.08908,0.06518,0,-0.084,58.2,-0.00144,0.17077,68660704,-5762000,-0.08392,1,15536705,1334308783,-5762000.0,-0.41117,0.21307,-0.41117,0.21307,-0.41117,0.21307,-0.41117,0.63883,0.21307,2.11537,1,1,-12861466.66667,-1826100.0,2237.83173,637862.77129,320050.30151,0.19022,0.30059,0.2454,0.49538,USD,ILS,1.0,0.30749,35.7789,0,0,0,0.44417,38.5,92,68.48889,-15.02271,51.16883,-36.73913,0.73645,0.73745,12.9596,4.36634,1.99482,0.70911,0.0,0.0,28.94018,2.3793,8.67297,1.36197,0.01,15.66974,12.17136,91064533.33333,101348800.0,96206666.66667,0.00751,None
TLV:DEDR-L,DELEK DRILLING,Energy,Israel,2435.27714,580662400.0,345773866.66667,193196133.33333,115281933.33333,230527900.0,386929266.66667,580662400.0,345773866.66667,193196133.33333,115281933.33333,230527900.0,386929266.66667,3.29476,3.29476,4.56217,4.56217,4.56217,0.02178,4.56217,3.80703,0.47745,1.62655,2.5,1.48493,2.5,1.43193,0.04963,0,0.337,512,0.00066,1.60821,1173810048,427095008,0.36385,16,2729798964,1804674140,26693438.0,0.362,0.19337,0.03636,0.19337,0.03636,0.19337,0.28059,2.45295,0.19337,2.01685,1,1,299402400.0,156304266.66667,9.11749,17.46465,13.29107,3.84433,3.43402,3.63918,1.90766,USD,ILS,1.0,0.30749,0,0,0,0,-0.50059,2.52,587.5,3.363,15124.50193,20217.46032,-12.85106,1.74187,27.93166,1.26315,1.29272,2.35706,9.42825,2.83494,3.87085,0.90275,1.13242,1.28794,5.90266,3.36289,1.02758,1.15776,4352536066.66667,4674470733.33333,4513503400.0,0.07108,None
TLV:DELT,DELTA-GALIL IND,Consumer Cyclical,Israel,11874604.14961,1513004933.33333,3913933.33333,413633266.66667,13250800.0,8582366.66667,963319100.0,1513004933.33333,3913933.33333,413633266.66667,13250800.0,8582366.66667,963319100.0,0.72568,0.72568,204.48085,204.48085,204.48085,0.00682,204.48085,5.9158,0.00333,0.00114,1.0,0.02637,1.0,0.02618,0.17945,0,0.2,12500,2e-05,1.94447,25500600,5099000,0.19996,23100,1109959041,1042872811,220.73593,-0.54675,-0.02077,-0.54675,-0.02077,-0.54675,-0.02077,-0.54675,0.50325,-0.02077,1.02923,1,1,165789200.0,50905666.66667,6.695,21.80423,14.24962,2.22395,2.43391,2.32893,1.52608,USD,ILS,1.0,0.30749,0,0,0,0,-0.43994,34,14640,46.39,26845.46238,36664.70588,-14.61749,1.70697,24.73745,1.4714,1.42381,0.30061,0.22895,0.56815,0.47233,1.63429,1.58957,1.4576,0.27478,0.53024,1.62193,1.53977,1554818933.33333,1715011533.33333,1634915233.33333,0.02525,None
TLV:DIFI,DIRECT FINANCE OF,Financial Services,Israel,1644996977125.5515,70851107.824,25197206.552,21834475.41267,12448712.15067,18822959.35133,46342791.61833,70851107.824,25197206.552,21834475.41267,12448712.15067,18822959.35133,46342791.61833,4.58775,4.58775,3.47804,3.47804,3.47804,1.90705,3.47804,66.56429,0.5303,2.02362,5.625,1.45148,2.5,1.65682,0.15755,0,59.234,66970,0.00088,0.73146,2528110,144832000,57.28865,444,1252936990,52083690153,326198.1982,-0.05175,0.0509,-0.05175,0.0509,-0.05175,0.0509,-0.05175,0.99825,0.0509,1.3045,1,1,-81709276.70133,-138938393.03133,3676568.48172,758034.64978,2217301.56575,4.49398,4.02473,4.25935,2.06382,ILS,ILS,0.30749,0.30749,906.467,527.835,459.2,0,0.15366,45680,69230,58944.516,13.61532,46.60683,-3.26448,1.80807,34.93723,1.22283,1.25128,0.0964,0.07637,2.68634,1.37058,1.89938,2.44605,1.24705,0.09639,2.03846,2.18272,1.71488,945874191.36333,1044071881.33867,994973036.351,0.03892,None
TLV:DIMRI,DIMRI BUILDING,Real Estate,Israel,2737978816.49932,321353494.14,44677436.028,97825483.58,15168645.69467,29923040.86133,209589488.86,321353494.14,44677436.028,97825483.58,15168645.69467,29923040.86133,209589488.86,1.62877,1.62877,7.06462,7.06462,7.06462,0.00977,7.06462,6.69313,0.13833,0.34731,2.5,1.03178,6.875,0.71858,0.20051,0,8.161,19500,0.00042,0.79816,18708100,152680000,8.16117,242,1797865553,1078603838,630909.09091,0.595,0.03749,0.0411,0.03749,0.0411,0.03749,0.45652,3.33262,0.03749,1.23746,1,1,-44034494.93733,19557839.952,68561416.56385,91.92557,34280754.24471,1.95587,2.01825,1.98706,1.40963,ILS,ILS,0.30749,0.30749,267.267,106.907,80.1801,80.1801,19500,8001,21760,16771.598,16.26799,143.71954,-10.38603,1.67149,21.80817,1.52274,1.49664,0.41796,0.32192,57.74032,68.99028,1.94799,1.85307,1.51969,0.37994,63.3753,1.91053,1.71511,1128686303.06067,1219149287.07933,1173917795.07,0.04549,None
TLV:DIPL,DIPLOMAT HOLDINGS,Consumer Defensive,Israel,2.57811,2750821000.0,60691571.42857,703109428.57143,18890428.57143,39791000.0,1726965214.28571,2750821000.0,60691571.42857,703109428.57143,18890428.57143,39791000.0,1726965214.28571,0.19956,0.19956,5.45663,5.45663,5.45663,0.00184,5.45663,3.68096,0.02429,0.0,0.0,0.0,0.0,0.02388,0.01,0,3.5,6206,0.00056,0.70593,26000000,65456000,2.51754,2350,537646884,496553311,27853.61702,0.435,4e-05,-0.09765,4e-05,-0.09765,4e-05,0.30184,2.55919,4e-05,1.05019,1,1,97301571.42857,128500857.14286,5.52557,4.18399,4.85478,2.478,2.08319,2.28059,1.51016,USD,ILS,1.0,0.30749,384.615,0,0,0,6206,5937,7500,6385.026,-2.80384,4.53091,-17.25333,0.34421,0.34521,1.4577,1.55376,0.68334,0.12409,0.23155,0.24356,1.31686,1.42222,1.51573,0.41372,0.24755,1.37954,1.44763,1157096333.33333,1110035000.0,1133565666.66667,0.0551,None
TLV:DISI,DISCOUNT INV CORP,Consumer Cyclical,Israel,1e+50,1583655497.33333,-73367114.0,468860752.0,-3238894.66667,-38303004.33333,1026258124.66667,1583655497.33333,-73367114.0,468860752.0,-3238894.66667,-38303004.33333,1026258124.66667,0.56824,0.56824,11440755.73075,11440755.73075,11440755.73075,0.07456,11440755.73075,3.51092,-0.04492,-0.0439,0.0,-0.01506,0.0,-0.01756,0.00102,0,-1.894,1014,-0.00187,0.32104,141523008,-327000000,-2.31058,10000000,3338739762,43821527802,-32.7,-0.69982,0.01839,-0.69982,0.01839,-0.69982,0.01839,-0.69982,0.35018,0.01839,1.14193,1,1,445778502.66667,107949489.33333,7.48968,30.92872,19.2092,11.61875,11.50079,11.55977,3.39997,ILS,ILS,0.30749,0.30749,27.5,120.0,330.0,234.671,1014,400,1114,951.69586,6.54664,153.5,-8.97666,1.71989,25.88218,1.22882,1.22546,1.23501,0.55416,6.22078,6.02382,2.00988,1.96782,1.23714,0.90459,6.1323,1.99885,1.61799,6681327214.0,5871152562.0,6276239888.0,0.0139,None
TLV:DLEA,None,None,Unknown,1e+50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
TLV:DLEKG,DELEK GROUP,Energy,Israel,235059.75793,1615818951.33333,-242015129.33333,527488845.33333,132835680.0,-54589724.66667,1071653898.33333,1615818951.33333,-242015129.33333,527488845.33333,132835680.0,-54589724.66667,1071653898.33333,1.17061,1.17061,0.7301,1.55574,0.83331,0.15215,0.83331,1.7407,0.17475,-0.09284,0.0,0.22107,1.0,0.17299,0.05414,36.98,78.799,19420,0.00406,0.39945,17721300,997000000,56.25998,10000000,7844753364,101953085169,99.7,-0.73672,0.16113,-0.73672,0.16113,-0.73672,0.16113,-0.73672,0.31328,0.16113,1.85563,1,1,934298115.33333,297855313.33333,8.39641,26.33746,17.36694,15.39001,15.07676,15.23338,3.903,ILS,ILS,0.30749,0.30749,1001.37,1168.26,1251.71,834.47,19420,6130,19960,14300.625,35.79826,216.80261,-2.70541,1.92191,50.39608,1.16599,1.1843,0.98651,1.61742,0.84434,0.71673,0.69422,0.59709,1.18514,1.31197,0.79054,0.65565,0.9204,17639717332.0,11110413174.0,14375065253.0,0.0162,None
TLV:DLTI,DELTA ISRAEL BRAND,Consumer Cyclical,Israel,54056.61635,708390600.0,64930733.33333,199933800.0,27521466.66667,46226100.0,454162200.0,708390600.0,64930733.33333,199933800.0,27521466.66667,46226100.0,454162200.0,1.02917,1.02917,7.29278,7.29278,7.29278,0.64355,7.29278,4.45738,0.14422,0.0,0.0,0.0,0.0,0.09241,0.16012,0,2.701,6385,0.00042,2.17631,25000000,110355000,4.4142,885,787599474,49244522122,124694.91525,4.657,0.01852,0.29687,0.01852,0.29687,0.01852,3.56697,18.88484,0.01852,1.1426,1,1,157162866.66667,58774133.33333,5.01136,13.40044,9.2059,5.28342,4.79833,5.04087,2.24519,USD,ILS,1.0,0.30749,14.2,0,0,0,6385,4990,6757,5805.8813,9.97469,27.95591,-5.5054,1.57895,15.49551,1.56961,1.46535,0.06487,0.00726,3.65438,4.85805,1.24284,1.52798,1.52748,0.04607,4.26621,1.39541,1.46144,505715000.0,722671000.0,614193000.0,0.09526,None
TLV:DM3,3DM DIGITAL MANUFA,None,Unknown,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0,0,1300,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,0.0,1256,1595,1346.5,-3.4534,3.50318,-18.4953,0.25959,0.26059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:DNA,D.N.A BIOMEDICAL S,Healthcare,Israel,1e+50,0.0,-12631600.0,0.0,-4786400.0,-8709000.0,0.0,0.0,-12631600.0,0.0,-4786400.0,-8709000.0,0.0,0,0,16871.08278,16871.08278,16871.08278,8421627324.70462,16871.08278,44411.88839,0,0.0,0.0,0.0,0.0,0.01,0.01,0,-0.633,165.5,-0.00382,1.84732,30826400,-19265000,-0.62495,10000000,38677442,14692155,-1.9265,-0.08351,0.0,-0.08351,0.0,-0.08351,0.0,-0.08351,0.96649,0.0,1.05,1,1,-1040466.66667,-151100.0,51783206.25753,16791471443.1517,8421627324.70462,0.82926,1.16189,0.99557,0.99778,USD,ILS,1.0,0.30749,0,0,0,0,165.5,45,170,116.76111,41.7424,267.77778,-2.64706,1.928,51.36203,3.34108,1.99901,0.09345,0.0013,0.0,0.0,0.12,0.00785,2.68004,0.05737,0.01,0.07392,1.37698,35627733.33333,20484600.0,28056166.66667,-0.29041,None
TLV:DNYA,DNYA CEBUS,Real Estate,Israel,11381.72271,4626827200.0,145932266.66667,1263861133.33333,54582666.66667,100257466.66667,2945344166.66667,4626827200.0,145932266.66667,1263861133.33333,54582666.66667,100257466.66667,2945344166.66667,0.27028,0.27028,4.17907,4.17907,4.17907,0.00149,4.17907,4.64894,0.03284,0.0,0.0,0.0,0.0,0.02877,0.05971,0,5.5,7625,0.00072,0.81567,30975700,156602000,5.05564,1893,1288956359,711972638,82726.88854,0.092,0.02082,0.04188,0.02082,0.04188,0.02082,0.07947,1.44735,0.02082,1.1541,1,1,103587400.0,14573600.0,12.44318,88.44461,50.44389,5.63107,5.84375,5.73741,2.39529,USD,ILS,1.0,0.30749,96.729,0,0,0,7625,5220,7938,6484.7954,17.58274,46.0728,-3.94306,1.76968,30.71664,1.26373,1.2697,0.46163,0.45675,29.60124,27.83166,1.06045,1.04854,1.27671,0.46919,28.72645,1.0645,1.17061,5861775857.14286,5880587857.14286,5871181857.14286,0.03708,None
TLV:DORL,DORAL GP RENEWABLE,Technology,Israel,4.6691629395942264e+16,7292142.85714,-959571.42857,11656866.66667,3261000.0,1150714.28571,9474504.7619,7292142.85714,-959571.42857,11656866.66667,3261000.0,1150714.28571,9474504.7619,22.75795,22.75795,4.27762,4.27762,4.27762,0.24489,1.42587,248.47344,0.38841,0.0,0.0,0.0,0.0,0.23195,0.14513,0,1.061,1464,0.00072,2.66191,143923008,10360000,0.07198,10000000,607020879,653202079,1.036,-0.48633,-0.16922,-0.48633,-0.16922,-0.48633,-0.16922,-0.48633,0.56367,-0.16922,0.88078,1,1,-2430857.14286,-2428466.66667,15590291043.1403,15636357109.73094,15613324076.43562,2.53637,0.74415,1.64026,1.28073,USD,ILS,1.0,0.30749,0,0,0,0,1464,601,1825,1520.75,-3.73171,143.59401,-19.78082,1.41013,7.86242,1.67981,2.34285,14.67274,2.71747,1.0302,2.28744,4.71246,16.73424,2.02133,8.7051,1.66882,10.73335,6.37734,180706333.33333,380734571.42857,280720452.38095,0.0241,None
TLV:DRAL,DOR ALON ENERGY IN,Energy,Israel,527172575906638.0,1100672816.098,30578466.046,266242184.436,10022431.55667,20300448.80133,683457500.267,1100672816.098,30578466.046,266242184.436,10022431.55667,20300448.80133,683457500.267,0.44494,0.44494,3.42603,3.42603,3.42603,0.15135,3.42603,4.52226,0.04429,0.06717,2.5,0.09354,2.5,0.08897,0.13447,0,8.766,9827,0.00089,0.4371,15826700,139087008,8.78812,3185,1396967393,47531615514,43669.39027,-0.1921,-0.0734,-0.1921,-0.0734,-0.1921,-0.0734,-0.1921,0.8579,-0.0734,0.9766,1,1,101416249.30333,-3477855.39533,13.77459,64855762265.47295,32427881139.62377,3.39555,3.86724,3.6314,1.90562,ILS,ILS,0.30749,0.30749,315.922,251.924,377.885,188.943,9827,5451,9997,8033.0137,22.33267,80.27885,-1.70051,1.92521,50.91752,1.3071,1.2653,0.47837,0.26338,9.28229,9.16454,0.891,0.89176,1.2962,0.38088,9.23342,0.90138,1.09879,1425846729.99267,1642003303.282,1533925016.63733,0.03323,None
TLV:DRSL,DORSEL (B.A.Z.),Real Estate,Israel,624140.77313,56751933.33333,33636866.66667,14402200.0,7387333.33333,20512100.0,35577066.66667,56751933.33333,33636866.66667,14402200.0,7387333.33333,20512100.0,35577066.66667,3.16715,3.16715,3.58153,3.58153,3.58153,1.71721,3.58153,4.66432,0.48105,0.0,0.0,0.0,0.0,0.28489,0.16832,0,1.226,1430,0.00086,0.29944,22553500,27742000,1.23005,14,182654255,9903145148,1981571.42857,0.316,0.01345,-0.11211,0.01345,-0.11211,0.01345,0.20897,2.09486,0.01345,1.11727,1,1,25820600.0,7363200.0,7.07397,24.80637,15.94017,1.29468,1.29206,1.29337,1.13726,USD,ILS,1.0,0.30749,22.1695,22.1695,26.6034,35.4712,1430,910,1432,1256.3403,13.82266,57.14286,-0.13966,1.99234,62.54276,1.77551,1.77687,1.6441,0.10096,0.26323,0.25134,1.23674,1.34377,1.78619,0.88253,0.26729,1.30025,1.54322,713528466.66667,750184000.0,731856233.33333,0.04803,None
TLV:DSCT,ISRAEL DISCOUNT BK,Financial Services,Israel,198716358168.35785,2585191426.0,386965915.33333,748246166.0,144356305.33333,265661110.33333,1666718796.0,2585191426.0,386965915.33333,748246166.0,144356305.33333,265661110.33333,1666718796.0,-0.84468,335.00684,4.11041,3.17672,3.9937,0.62625,3.9937,2101.78374,0.15231,0.37143,2.5,3.18885,17.1875,1.96008,0.42238,1.51,1.167,1542,0.00076,0.28149,1164019968,1358000000,1.16665,8027,558362202935,558362202935,169179.0208,1.373,-0.01178,-0.12492,-0.01178,-0.12492,-0.01178,0.99852,6.0426,-0.01178,1.03822,1,1,1765997067.33333,380344630.66667,316.17391,1468.04282,892.10836,13.65954,14.28131,13.97043,3.7377,ILS,ILS,0.30749,0.30749,4.188,5.5025,7.023,5.219,1542,890.1,1669,1385.0834,11.32904,73.23896,-7.60935,1.6739,21.99762,1.07549,1.07201,0.10201,0.09303,37.0804,18.32019,0.18296,0.21472,1.08375,0.10752,27.7103,0.20884,0.64629,83854921422.0,91887605688.0,87871263555.0,0.02302,None
TLV:DUNI,DUNIEC BROS,Real Estate,Israel,0.15982,71627171.58533,14124163.66267,54948032.514,14813064.25867,14468613.96067,63287602.04967,71627171.58533,14124163.66267,54948032.514,14813064.25867,14468613.96067,63287602.04967,0.44832,0.44832,1.98823,1.98823,1.98823,0.00374,1.98823,1.35296,0.24622,0.4946,2.5,4.15738,17.1875,2.56213,0.03857,0,21.76,14570,0.00149,0.50551,3866740,110027000,28.45472,42,200293239,167288296,2619690.47619,13.407,-0.08464,-0.1153,-0.08464,-0.1153,-0.08464,10.02643,51.18213,-0.08464,0.96536,1,1,8223430.56267,47216708.94733,24.35641,4.242,14.2992,1.65862,1.2628,1.46071,1.2086,ILS,ILS,0.30749,0.30749,200.0,100.0,200.0,200.0,14570,56.14,14400,95.6,15140.58577,25852.97471,1.18056,2.0237,68.68807,1.62742,1.82846,0.65721,0.49788,8.19934,7.18621,1.29435,1.41594,1.73794,0.58754,7.70278,1.36515,1.55154,220038388.54733,216398731.914,218218560.23067,0.0863,None
TLV:ECP,ELECTRA CONSUMER P,Consumer Cyclical,Israel,40488080.74492,2300119466.66667,209698866.66667,470691866.66667,47897466.66667,128798166.66667,1385405666.66667,2300119466.66667,209698866.66667,470691866.66667,47897466.66667,128798166.66667,1385405666.66667,0.40927,0.40927,4.03735,4.03735,4.03735,0.4251,4.03735,5.39245,0.10678,0.0,0.0,0.0,0.0,0.07102,0.25424,0,13.214,17100,0.00077,1.99423,21991100,106931000,4.86247,1616,1129794891,117321449931,66170.17327,0.338,0.07517,0.27714,0.07517,0.27714,0.07517,0.32278,2.66392,0.07517,1.42585,1,1,317617000.0,227800.0,3.5571,4959.59127,2481.57418,2.86145,2.62446,2.74295,1.65619,USD,ILS,1.0,0.30749,181.892,1368.42,136.842,136.842,17100,7293,18230,13838.7295,23.56626,134.47141,-6.19857,1.79336,33.26655,1.3711,1.4024,0.07565,0.06855,1.50467,2.15633,1.06425,1.09461,1.39675,0.0821,1.8405,1.08943,1.24309,2393941333.33333,2200201600.0,2297071466.66667,0.07607,None
TLV:ECPA,None,Technology,Unknown,1e+50,4736285.714285715,-12386000.0,1234166.6666666667,-4563466.666666667,-8474733.333333334,2985226.1904761908,4736285.714285715,-12386000.0,1234166.6666666667,-4563466.666666667,-8474733.333333334,2985226.1904761908,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000,0,,0.0,0.0,0.0,,,-0.4466174461894267,-0.22182136047393497,0.0,0.0,0.0,0.0,0.0,0.0,-7855000.0,-2865566.6666666665,0.0,0.0,0.0,0.2440336378263564,0.4799750804069868,0.3620043591166716,0.6016679807972762,USD,USD,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.141973274232841,14.4186957076116,3.9638285887603444,0.20958357998478006,12.400111447091314,1.9457994540898578,16.06810635710578,18.523995447848044,14.79033449092222,2.096706084372562,7.182955450590586,17.306050902476915,16.048192696699566,69145142.85714285,74258285.71428572,0.0,0.0,None
TLV:EDRL,EDRI-EL ISRAEL ASS,Real Estate,Israel,1e+50,5371000.0,-7323800.0,710200.0,-79900.0,-3701850.0,3040600.0,5371000.0,-7323800.0,710200.0,-79900.0,-3701850.0,3040600.0,6.8807,6.8807,2483610.92304,2483610.92304,2483610.92304,3.0154,2483610.92304,56672.26463,-1.30403,0.0,0.0,0.0,0.0,-0.17629,0.01,0,-0.212,149.5,-0.00142,0.32765,20000000,-3976000,-0.1988,3,20978852,919395139,-1325333.33333,-0.543,-0.25603,-0.31412,-0.25603,-0.31412,-0.25603,-0.48578,0.56422,-0.25603,0.79397,1,1,-5132666.66667,-1232300.0,73419.00825,5021420.36524,2547419.68675,2.22095,1.84425,2.0326,1.42569,USD,ILS,1.0,0.30749,25.0,0,0,0,149.5,70.3,189,121.31389,23.23403,112.66003,-20.89947,1.33446,5.64712,1.51404,1.54101,7.06873,0.20342,0.0,0.0,0.48945,0.28819,1.53753,3.64608,0.01,0.39882,0.96817,94991800.0,74135200.0,84563500.0,-0.02378,None
TLV:EFNC,ERECH FINANCE,Financial Services,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,1.0,0,0,0.0,0.0,0.0,0.0,0.01,0.1778,0,0,7877,0.0,10000.0,2265860,0,0.0,10000000,5488136464,5488136464,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,2.11221,2401,9955,7690.701,2.42239,228.07164,-20.87393,1.44983,9.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:ELAL,EL AL ISRAEL AIRLI,Industrials,Israel,1e+50,1338504800.0,-305690933.33333,107372333.33333,-109810400.0,-207750666.66667,722938566.66667,1338504800.0,-305690933.33333,107372333.33333,-109810400.0,-207750666.66667,722938566.66667,2.05342,2.05342,1097312.12065,1097312.12065,1097312.12065,0.54397,1097312.12065,41422.63951,-1.13939,-0.46492,0.0,-1.27288,0.0,-0.76305,0.00525,0,-0.528,55.1,-0.00958,10000.0,1350419968,-477492000,-0.35359,1125,860537322,22796711685,-424437.33333,-0.61796,-0.31331,-0.61796,-0.31331,-0.61796,-0.31331,-0.61796,0.43204,-0.31331,0.73669,1,1,35418133.33333,-57060133.33333,24.29652,3498818.16685,1749421.23168,-0.01091,-15.61505,782.2983,27.9696,USD,ILS,1.0,0.30749,7.3,14.0,11.665,19.0,-0.09524,50.2,79,61.22292,-10.00102,9.76096,-30.25316,0.34028,0.34128,0.99972,0.93136,0.11197,0.12237,0.74527,0.29517,0.26064,0.10001,0.97554,0.12717,0.53022,0.19033,0.58293,2940485333.33333,2997788866.66667,2969137100.0,-0.04997,None
