Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,skip_reason
TREX,"Trex Company, Inc.",Industrials,United States,1289.6114682,0.4333374222090566,3189783733.333333,4.0,156551466.6666667,1234861600.0,2.0,1016908000.0,1.0,391842000.0,2.0,4596597000.0,1.5,391842000.0,4596597000.0,1016908000.0,3189783733.333333,4.0,156551466.6666667,1016908000.0,1.0,391842000.0,2.0,391842000.0,1016908000.0,11.915,11.915,0.18368070543257076,83.598724,54.235535,79.9283254,14.88951,0.24874342015248857,79.9283254,0.0009134009509862632,41.315,41.3150106,293276150.7926903,293276000.0,227365600.0,293276000.0,0.19266,31.0449998,156.856875,1.7459387,8.9375,10.9955328,1.0432698902344506e-07,0.97241,0.00464,2.42,1.57,133.55,0.0117559,25.654808,115362000,195920992,1.6983148,1719,12116710400,15141262336,113973.8173357,0.3,0.412,0.2027844,0.1594867,0.2027844,0.1594867,0.2756961,5.5006772,0.3488717,6.1565361,3.57,3.57,333582266.6666667,2.0,100692000.0,0.5,36.3230052,120.33439,120.33439,0.1623509,0.5,0.8165238,2.0,0.8165238,0.9046171,USD,USD,1.0,1.0,0,0,0,0,133.55,72.52,135.59,102.45655,30.3479377,84.1560949,-1.5045357,1.93531,52.5415896,12.2967161,3.0,3.5307233,1.0,0.0777014,1.0,0.0267362,1.0,0.1942326,2.0,0.1085037,1.0,6.3791078,2.0,2.2472681,1.0,3.5407233,0.0367362,0.1185037,2.2572681,2.8989957,1305248400.0,2.0,870062600.0,1.0,870062600.0,989616533.3333334,2.0,927191000.0,1.5,927191000.0,0.5503607,0.522612,204298466.6666667,200337800.0,200337800.0,315631866.6666667,2.0,251935266.6666667,1.0,251935266.6666667,6.7833332,None
FRT,Federal Realty Investment Trust,Real Estate,United States,36705.3807187,0.43859443815101806,869037800.0,1.0,216189333.3333333,0.0,1.0,873255000.0,1.0,40219000.0,0.25,0.0,1.0,40219000.0,0.0,873255000.0,869037800.0,1.0,216189333.3333333,873255000.0,1.0,40219000.0,0.25,40219000.0,873255000.0,15.871,15.871,0.24466609113892832,80.14815,76.8284,79.7331813,11.553798,0.1930171798985314,79.7331813,0.0009111708929232757,26.458,26.4578919,523819719.1019729,523824000.0,532593800.0,523824000.0,0.18422,0.986314,4.75,0.0214434,0.1,0.3983258,3.77936495849978e-09,0.99106,0.01008,1.69,1.62,128.96,0.012562,4.323676,77706496,151744992,1.9527967,307,13859108864,10089411584,494283.3615635,3.397,0.345,-0.2501695,-0.0490811,-0.2501695,-0.0490811,2.4852076,16.0145413,0.2464797,5.2146725,9.28,9.28,419954133.3333333,1.0,653634000.0,1.5,33.0014822,21.2031639,21.2031639,1.9335715,1.0,2.1184304,1.0,2.1184304,1.4564829,USD,USD,1.0,1.0,0,0,0,0,128.96,81.85,135.56,115.0628,12.0779261,57.5565058,-4.8686928,1.7542357,29.1425591,3.2292211,2.0,3.1176994,2.0,1.2538342,0.5,2.6699142,1.0,0.2129714,1.0,0.0161992,0.125,3.1054604,2.0,1.864498,1.0,3.1276994,2.6799142,0.0261992,1.874498,2.5010987,14252800400.0,2.0,7669063533.333333,1.0,7669063533.333333,2294210200.0,1.0,2324056133.333333,1.0,2324056133.333333,0.1052443,0.1173055,297261933.3333333,401696466.6666667,401696466.6666667,4437397333.333333,1.0,4920330000.0,1.0,4920330000.0,0.4081138,None
CPRT,"Copart, Inc.",Industrials,United States,416.3479329,0.4416441620240081,8232496800.0,4.0,613065933.3333334,3190106400.0,2.0,7408620000.0,3.0,846054000.0,1.0,13535593500.0,1.5,846054000.0,13535593500.0,7408620000.0,8232496800.0,4.0,613065933.3333334,7408620000.0,3.0,846054000.0,1.0,846054000.0,7408620000.0,12.446,12.446,0.19186655978294384,44.23743,39.633587,43.6619496,14.921559,0.2492788291667857,43.6619496,0.0004989578611458598,26.728,26.728034,1149929922.0293326,1149927000.0,818373600.0,1149927000.0,0.3426,48.244741,156.856875,9.8364404,27.4725,19.4755938,1.847868673173959e-07,0.82892,0.10829,3.93,3.521,157.17,0.0224025,11.340371,236578000,846054016,3.5762159,7600,30735405056,36849389568,111322.8968421,0.945,0.334,0.2319269,0.1184652,0.2319269,0.1184652,0.7667317,9.0063219,0.2801163,5.5426015,1.62,1.62,1532248000.0,2.0,1029122000.0,1.0,20.0590277,29.8656574,29.8656574,0.4371773,1.0,0.3359039,1.0,0.3359039,0.5805721,USD,USD,1.0,1.0,0,0,0,0,157.17,101.92,161.12,132.17215,18.9130993,54.2091837,-2.4515889,1.8665541,42.2905592,20.1860101,6.0,15.968528,4.0,1.8402232,0.5,15.5436614,1.0,0.0799933,0.1666667,0.3102528,1.0,2.5640382,1.0,13.4786373,4.0,15.978528,15.5536614,0.3202528,13.4886373,14.7335827,5924060400.0,2.0,6093095700.0,1.5,6093095700.0,4171988800.0,2.0,4567656600.0,1.5,4567656600.0,0.2388545,0.2852271,508746666.6666667,945160733.3333334,945160733.3333334,876000200.0,1.0,1016959400.0,1.0,1016959400.0,5.1841891,None
CGNX,Cognex Corporation,Technology,United States,1484.5485367,0.4443168626776688,784627933.3333334,1.0,189346266.6666667,591825533.3333334,1.0,3049944000.0,3.0,591382000.0,2.0,3384079500.0,1.5,591382000.0,3384079500.0,3049944000.0,784627933.3333334,1.0,189346266.6666667,3049944000.0,3.0,591382000.0,2.0,591382000.0,3049944000.0,13.873,13.873,0.2138650798544737,62.46457,43.587914,60.104988,13.780889,0.230222852370683,20.034996,0.00022895493315822652,41.413,41.4130637,340555047.9559559,340554000.0,219430533.3333333,340554000.0,0.29085,1.1018303,4.75,6.3447256,22.3214062,2.5801353,2.4480646096758776e-08,0.91606,0.0393,1.82,1.27,81.355,0.0156106,10.32405,176608000,295691008,1.6742787,2055,14103449600,14010312704,143888.5683698,-0.098,0.135,-0.0632508,0.0461556,-0.0632508,0.0461556,-0.0893127,0.2410687,0.1127889,3.6084058,3.68,3.68,241578333.3333333,1.0,341806000.0,1.0,58.3804409,41.2615624,41.2615624,0.361655,1.0,0.7846498,2.0,0.7846498,0.8868046,USD,USD,1.0,1.0,0,0,0,0,81.355,71.08,101.82,83.35505,-2.3994347,14.4555431,-20.0991947,0.6685101,0.6695101,4.292544,1.0,7.1134388,2.0,0.3198745,2.0,0.2357972,1.0,1.0076339,1.0,1.1543275,1.0,5.2814242,1.0,3.8976866,1.0,7.1234388,0.2457972,1.1643275,3.9076866,5.5155627,1721096200.0,1.0,3010872200.0,1.5,3010872200.0,1259110333.3333333,1.0,2163770800.0,1.5,2163770800.0,0.2964155,0.3733108,506497466.6666667,493892800.0,493892800.0,461985866.6666667,1.0,564734266.6666666,1.0,564734266.6666666,4.2475666,None
SPG,"Simon Property Group, Inc.",Real Estate,United States,265.6865058,0.4446347113683585,5086146933.333333,1.0,1608995066.6666667,-45283536533.333336,0.125,14769657000.0,3.0,4035744000.0,2.0,-63759400000.0,0.375,4035744000.0,-63759400000.0,14769657000.0,5086146933.333333,1.0,1608995066.6666667,14769657000.0,3.0,4035744000.0,2.0,4035744000.0,14769657000.0,16.548,16.548,0.25510267003761483,47.658978,34.42683,46.0049595,11.31373,0.18900661572354055,46.0049595,0.0005257331934216217,22.918,22.9105547,3553777994.1094337,3556087000.0,3689370266.6666665,3556087000.0,0.41025,1.3125235,4.75,95.5282848,200.8926563,32.4180194,3.075862184782559e-07,0.89879,0.00487,4.92,3.554,167.49,0.0212192,18.41287,328531008,2014535936,6.1319507,2400,81392566272,55647940608,839389.9733333,3.639,0.222,-0.2724626,-0.1028309,-0.2724626,-0.1028309,2.6611344,16.5629837,0.1407923,4.0022298,2.82,2.82,2996019200.0,1.0,3647548000.0,1.0,27.1669041,22.3143236,22.3143236,10.1572483,1.0,9.3108183,1.0,9.3108183,3.0523633,USD,USD,1.0,1.0,0,0,0,0,167.49,82.02,171.12,128.6494,30.1910464,104.2062911,-2.1213184,1.9185185,49.8650172,1.1231346,1.0,2.2844458,2.0,0.016821,0.0833333,0.006329,0.5,0.4461842,1.0,4.4074804,2.0,0.2739379,0.5,0.8669139,2.0,2.2944458,0.016329,4.4174804,0.8769139,1.5856799,33123424800.0,1.0,34299359333.33333,1.0,34299359333.33333,2937727800.0,1.0,4849133700.0,1.5,4849133700.0,0.2176624,0.9322608,-2191311400.0,-2385764133.333333,-2385764133.333333,29505382800.0,1.0,30033062400.0,1.0,30033062400.0,1e-05,None
ILMN,"Illumina, Inc.",Healthcare,United States,25281.3285731,0.446172755814939,3300133333.333333,1.0,775600000.0,8329866666.666667,2.0,4280000000.0,1.0,906000000.0,1.0,30030000000.0,1.5,906000000.0,30030000000.0,4280000000.0,3300133333.333333,1.0,775600000.0,4280000000.0,1.0,906000000.0,1.0,906000000.0,4280000000.0,14.984,14.984,0.2309921687118456,87.83177,52.211113,83.3791879,12.82344,0.21422775656957335,83.3791879,0.0009528365462329871,69.861,71.1635849,885002411.7604959,852000000.0,961600000.0,852000000.0,0.21192,1.0473533,4.75,0.6388546,2.75,0.6337093,6.012713016067312e-09,0.85418,0.00232,7.2,4.28,377.63,0.0113338,11.150926,146000000,907000000,6.2123288,7800,64132734976,54884323328,116282.0512821,0.771,0.395,-0.1167638,-0.0008686,-0.1167638,-0.0008686,0.5490591,7.6598519,0.2960329,5.6908901,3.4,3.4,1066866666.6666666,1.0,223000000.0,0.3333333,60.1131678,287.5907398,287.5907398,1.297074,2.0,1.0997394,2.0,1.0997394,1.0496846,USD,USD,1.0,1.0,0,0,0,0,377.63,297.57,555.77,433.7275,-12.9338121,26.9045939,-32.0528276,0.6201394,0.6211394,5.1562934,2.0,2.9385828,1.0,0.0,1.0,0.0,1.0,0.6411375,1.0,0.9237156,1.0,4.3049986,1.0,3.883851,1.0,2.9485828,0.01,0.9337156,3.893851,3.4212169,14549200000.0,2.0,12019933333.333334,1.0,12019933333.333334,8835866666.666666,2.0,12000200000.0,1.5,12000200000.0,0.1753748,0.1754987,3244133333.333333,2801800000.0,2801800000.0,2822266666.6666665,1.0,4019800000.0,1.0,4019800000.0,3.5452151,None
XLNX,"Xilinx, Inc.",Technology,United States,1960.0167121,0.4469541312234918,3094437266.6666665,1.0,705761933.3333334,1469586000.0,1.0,9898596000.0,3.0,759012000.0,1.0,8647867500.0,1.5,759012000.0,8647867500.0,9898596000.0,3094437266.6666665,1.0,705761933.3333334,9898596000.0,3.0,759012000.0,1.0,759012000.0,9898596000.0,11.161,11.161,0.1720571005734723,84.18703,57.59008,80.8624112,16.4366,0.2745890294360522,26.9541371,0.0003080251504950724,37.661,37.6610708,977834674.3182602,977831000.0,957786733.3333334,977831000.0,0.23004,1.0342328,4.75,6.3010911,27.4725,2.522788,2.393652774920365e-08,0.80767,0.00221,3.83,2.62,216.18,0.0121195,18.779907,245876992,759012992,3.0869622,4890,36826370048,54233088000,155217.3807771,1.199,0.209,-0.0054627,0.0412381,-0.0054627,0.0412381,0.8978843,9.7256759,0.1670595,4.3372916,4.88,4.88,1100771266.6666667,1.0,1237647000.0,1.0,33.4550612,29.7551483,29.7551483,0.9431886,1.0,0.9568001,1.0,0.9568001,0.9791616,USD,USD,1.0,1.0,0,0,0,0,216.18,111.84,223.93,143.53195,50.6145496,93.2939914,-3.460903,1.8617183,41.6374144,2.0694169,1.0,4.1274113,2.0,0.0535414,1.0,0.068225,1.0,0.7080566,1.0,1.1744689,1.0,5.3097543,1.0,5.2814382,1.0,4.1374113,0.078225,1.1844689,5.2914382,4.7144248,5219345800.0,1.0,5731208600.0,1.0,5731208600.0,2695950333.333333,1.0,4415529500.0,1.5,4415529500.0,0.2324349,0.271896,2822934866.6666665,3139212666.6666665,3139212666.6666665,2523395466.6666665,1.0,2787522266.6666665,1.0,2787522266.6666665,4.090639,None
ZTS,Zoetis Inc.,Healthcare,United States,749.5935565,0.44947928159956696,25439200000.0,4.0,1521600000.0,9550533333.333334,2.0,22848000000.0,3.0,1982000000.0,1.0,37941000000.0,1.5,1982000000.0,37941000000.0,22848000000.0,25439200000.0,4.0,1521600000.0,22848000000.0,3.0,1982000000.0,1.0,1982000000.0,22848000000.0,13.877,13.877,0.21392674354072888,60.79245,44.485203,58.7540441,14.059736,0.2348812566082476,58.7540441,0.0006714265498076961,33.7,33.705404,3135005439.050445,3134000000.0,2521000000.0,3134000000.0,0.26024,38.166856,156.856875,7.4480574,27.4725,15.2927178,1.4509921720748656e-07,0.92328,0.0023,5.07,3.71,221.87,0.0167215,26.198164,474767008,1982000000,4.1746793,11300,105683566592,107078950912,175398.2300885,0.152,0.114,0.1602312,0.0731627,0.1602312,0.0731627,0.1540578,4.1750196,0.1037907,3.471656,3.41,3.41,3881866666.6666665,2.0,2252000000.0,1.0,27.2249347,46.9287596,46.9287596,3.0424801,1.0,2.1146809,1.0,2.1146809,1.4551943,USD,USD,1.0,1.0,0,0,0,0,221.87,141.41,228.33,185.90475,19.346063,56.8983806,-2.8292384,1.8513576,40.2663104,1.3377161,1.0,2.9557702,2.0,3.4655793,2.0,1.8728664,1.0,0.1882555,1.0,0.2129603,1.0,3.062457,1.0,7.9261271,2.0,2.9657702,1.8828664,0.2229603,7.9361271,5.4509486,24692266666.666668,2.0,13807800000.0,1.0,13807800000.0,6283200000.0,2.0,6677900000.0,1.5,6677900000.0,0.2435421,0.3967999,3784733333.3333335,5027533333.333333,5027533333.333333,18402666666.666668,2.0,9353600000.0,1.0,9353600000.0,3.6819211,None
NNN,National Retail Properties,Real Estate,United States,6720.5842844,0.4505155872761086,653176733.3333334,1.0,258465266.6666667,-4470815466.666667,0.125,702430000.0,1.0,273830000.0,1.0,-16527018000.0,0.1666667,273830000.0,-16527018000.0,702430000.0,653176733.3333334,1.0,258465266.6666667,702430000.0,1.0,273830000.0,1.0,273830000.0,702430000.0,16.578,16.578,0.2555651476845286,39.982834,28.230305,38.5137679,11.643176,0.19451032436106838,38.5137679,0.0004401257257658524,18.528,18.5227074,628845733.1606218,629205000.0,586617400.0,629205000.0,0.38983,1.7678269,4.75,1.157782,2.75,1.1061463,1.0495254299857517e-08,0.91313,0.00838,1.65,1.165,46.32,0.0251511,2.0742788,175580000,255199008,1.4534629,69,11644597248,8178516480,3698536.3478261,0.479,0.137,-0.1130362,0.0228024,-0.1130362,0.0228024,0.330991,6.0031813,0.1084506,3.543184,3.17,3.17,464922333.3333333,1.0,554520000.0,1.0,25.046328,20.999418,20.999418,0.4105312,0.5,0.4651567,0.5,0.4651567,0.683024,USD,USD,1.0,1.0,0,0,0,0,46.32,37.44,50.33,46.0506,0.5850087,23.7179487,-7.9674151,1.3778123,6.8413257,0.7828036,0.3333333,2.174887,1.0,0.0,1.0,0.0,1.0,0.4383286,1.0,0.6853729,1.0,10.7144033,1.0,11.7610362,1.0,2.184887,0.01,0.6953729,11.7710362,6.9779616,14881284000.0,2.0,7921934000.0,1.0,7921934000.0,3866179533.3333335,1.0,2617093777.7777777,0.6666667,2617093777.7777777,0.1345661,0.2046313,199252333.3333333,428605000.0,428605000.0,6343780000.0,2.0,3651291466.6666665,1.0,3651291466.6666665,1e-05,None
ELS,"Equity Lifestyle Properties, In",Real Estate,United States,4454.4705007,0.4515192014530401,4232288266.6666665,4.0,237709400.0,0.0,1.0,1176413000.0,1.0,241513000.0,1.0,0.0,1.0,241513000.0,0.0,1176413000.0,4232288266.6666665,4.0,237709400.0,1176413000.0,1.0,241513000.0,1.0,241513000.0,1176413000.0,15.003,15.003,0.23128507122155764,68.14309,57.666664,66.8335367,13.137259,0.21947040131535972,66.8335367,0.0007637569744399439,32.119,32.1190852,549508915.4394596,549506000.0,502672866.6666667,549506000.0,0.2053,8.1023937,36.9075,0.5609171,2.75,2.9572036,2.8058317239278503e-08,0.95171,0.0494,1.47,1.244,84.77,0.014675,12.530672,182315008,241496992,1.3246139,4000,17649770496,15454842880,60374.248,0.322,0.248,-0.0038432,0.0530639,-0.0038432,0.0530639,0.2405392,5.1544795,0.199266,4.7139219,9.43,9.43,895004133.3333334,2.0,556718000.0,1.0,19.7203229,31.703251,31.703251,1.2184949,0.5,2.7642502,1.0,2.7642502,1.6636034,USD,USD,1.0,1.0,0,0,0,0,84.77,57.97,88.47,75.16935,12.7720274,46.230809,-4.1822087,1.757377,29.4570805,1.4354841,1.0,0.6910886,0.5,0.4559743,1.0,0.208888,0.5,0.0546691,0.1666667,0.1677454,0.5,0.1420679,0.5,0.3489183,1.0,0.7010886,0.218888,0.1777454,0.3589183,0.5300034,8455800000.0,2.0,7083326700.0,1.5,7083326700.0,1209586266.6666667,1.0,1236874200.0,1.0,1236874200.0,0.134096,0.2952608,-267983066.6666667,-194713200.0,-194713200.0,5894157066.666667,2.0,5129135300.0,1.5,5129135300.0,1.0984953,None
MSFT,Microsoft Corporation,Technology,United States,161.3683434,0.455036400927132,607682666666.6666,4.0,50822866666.66666,87558133333.33333,2.0,168088000000.0,1.0,61271000000.0,1.0,287934000000.0,1.5,61271000000.0,287934000000.0,168088000000.0,607682666666.6666,4.0,50822866666.66666,168088000000.0,1.0,61271000000.0,1.0,61271000000.0,168088000000.0,12.935,12.935,0.19940494542763768,46.50722,40.82177,45.7965387,15.2913885,0.2554571825648011,15.2655129,0.0001744504708483867,26.904,26.9039284,80815569812.66727,80816000000.0,70825600000.0,80816000000.0,0.36452,54.7717147,156.856875,0.9949825,2.75,18.7114057,1.7753615514448989e-07,0.71723,0.00078,8.36,7.338,339.12,0.0216384,19.115553,7531570176,61270999040,8.1352225,181000,2174250516480,2570298851328,338513.8068508,0.469,0.213,0.4513811,0.1592109,0.4513811,0.1592109,0.4645953,7.0661227,0.1995527,4.7171323,2.24,2.24,133983200000.0,2.0,76740000000.0,1.0,16.2277847,28.3326885,28.3326885,1.5149089,1.0,2.6802175,2.0,2.6802175,1.638137,USD,USD,1.0,1.0,0,0,0,0,339.12,208.16,345.1,273.8954,23.8136895,62.9131437,-1.7328311,1.9126625,48.9587173,10.0355818,6.0,3.4934144,2.0,0.7342389,3.0,0.2802614,1.0,0.8484743,2.0,1.8358506,4.0,0.7702553,0.3333333,2.2333069,1.0,3.5034144,0.2902614,1.8458506,2.2433069,2.8733607,627658133333.3334,2.0,481502300000.0,1.5,481502300000.0,252866400000.0,2.0,205778800000.0,1.5,205778800000.0,0.2272497,0.3977518,101856666666.66669,97311400000.0,97311400000.0,187395866666.66663,1.0,183815666666.66663,1.0,183815666666.66663,3.2206343,None
SPGI,S&P Global Inc.,Financial Services,United States,604.5753604,0.45810807075637544,27976266666.666668,4.0,2174400000.0,25112933333.33333,2.0,23505000000.0,3.0,2462000000.0,1.0,54892000000.0,1.0,2462000000.0,54892000000.0,23505000000.0,27976266666.666668,4.0,2174400000.0,23505000000.0,3.0,2462000000.0,1.0,2462000000.0,23505000000.0,14.215,14.215,0.21913732502929026,45.67139,33.30438,44.1255138,14.264294,0.23829859247353483,58.8340183,0.00067234047500216,25.411,25.4094613,4383469125.654243,4384000000.0,3686733333.3333335,4384000000.0,0.3141,49.2417853,156.856875,9.6376744,27.4725,19.7321866,1.872214518633212e-07,0.95352,0.00212,13.93,10.158,465.5,0.0218217,108.29365,240900000,2460999936,10.2158569,23000,111374843904,111760736256,106999.9972174,0.008,0.084,0.1263334,0.0881072,0.1263334,0.0881072,0.0375834,2.1886429,0.0850268,3.1659354,3.66,3.66,6104533333.333333,2.0,3641000000.0,1.0,18.2446123,30.589081,30.589081,33.1660667,2.0,9.7638674,1.0,9.7638674,3.1257188,USD,USD,1.0,1.0,0,0,0,0,465.5,303.5,476.17,403.80215,15.2792277,53.3772652,-2.2407964,1.8764117,43.6484401,8.0671141,6.0,5.8125041,4.0,0.0131628,1.0,0.0109285,1.0,3.691156,6.0,6.4792967,8.0,4.7043547,3.0,3.8932708,2.0,5.8225041,0.0209285,6.4892967,3.9032708,4.8628874,23199333333.33333,2.0,19503000000.0,1.5,19503000000.0,530200000.0,1.0,1570800000.0,1.5,1570800000.0,0.226237,1.6673542,1913866666.6666667,3158400000.0,3158400000.0,8615800000.0,1.0,8947000000.0,1.0,8947000000.0,3.6846229,None
INVH,Invitation Homes Inc.,Real Estate,United States,14732.1796202,0.4584314844771425,6971131733.333333,4.0,135757133.3333333,-4442896533.333333,0.125,5545845000.0,3.0,203623000.0,1.0,-15624948000.0,0.1666667,203623000.0,-15624948000.0,5545845000.0,6971131733.333333,4.0,135757133.3333333,5545845000.0,3.0,203623000.0,1.0,203623000.0,5545845000.0,15.991,15.991,0.24651600172658322,114.05556,100.14635,112.3169087,12.6082,0.21063196773880447,112.3169087,0.0012835295961100832,28.407,28.4069687,1040616707.6600838,1040619000.0,957170400.0,1040619000.0,0.11015,1.1795738,12.3834375,3.3186264,27.4725,1.5371167,1.4584355301878057e-08,1.02946,0.00252,0.41,0.36,40.5,0.0088889,2.716507,567649984,203182000,0.3579354,1149,29560733696,23307708416,176833.7684943,0.148,0.057,3.3964368,0.1163151,3.3964368,0.1163151,0.9601092,10.0485162,0.0718288,2.9300893,10.09,10.09,1281022400.0,2.0,759579000.0,1.0,23.0758913,38.9172603,38.9172603,1.0933321,1.0,1.0584838,1.0,1.0584838,1.0298264,USD,USD,1.0,1.0,0,0,0,0,40.5,27.435,42.48,36.8139,10.0127941,47.6216512,-4.6610169,1.7367896,27.4462684,11.5436901,6.0,1.9517626,1.0,28.5974783,1.0,7.1493696,1.0,0.1361818,1.0,0.1339171,1.0,0.2026053,0.1666667,0.4446181,0.5,1.9617626,7.1593696,0.1439171,0.4546181,1.2081904,17628794000.0,1.0,17546408666.666668,1.0,17546408666.666668,8390173000.0,1.0,8501046933.333333,1.0,8501046933.333333,0.1116048,0.1239527,-6883666.6666667,-68658933.3333333,-68658933.3333333,4584358900.0,0.5,8993755400.0,1.0,8993755400.0,0.2038299,None
AZPN,"Aspen Technology, Inc.",Technology,United States,384.5733001,0.46834387153101875,2605548266.6666665,4.0,285404400.0,3135060266.6666665,2.0,709376000.0,1.0,319803000.0,1.0,9858082500.0,1.5,319803000.0,9858082500.0,709376000.0,2605548266.6666665,4.0,285404400.0,709376000.0,1.0,319803000.0,1.0,319803000.0,709376000.0,14.573,14.573,0.2246562249491275,32.59593,30.906504,32.3847517,14.579496,0.24356434154915282,10.7949172,0.0001233616191375626,27.755,27.765419,372192437.0203567,371913000.0,322578733.3333333,371913000.0,0.45082,16.1943775,36.9075,1.2435565,2.75,5.963918,5.6586399134994744e-08,1.05726,0.00721,4.92,4.665,150.87,0.0309207,14.110987,68014896,319803008,4.7019554,1897,10337956864,10342344704,168583.5571956,0.01,-0.02,0.1795131,0.131672,0.1795131,0.131672,0.0523783,2.5386302,0.017918,1.5885811,1.78,1.78,515422133.3333333,2.0,414201000.0,1.5,20.0572622,24.9587926,24.9587926,1.1252011,1.0,0.8951963,1.0,0.8951963,0.9471482,USD,USD,1.0,1.0,0,0,0,0,150.87,122.29,169.22,143.3871,5.2186703,23.3706763,-10.8438719,1.2179842,3.2647505,3.9510098,2.0,8.5686069,4.0,0.1313241,1.0,0.1610744,1.0,5.8187905,3.0,1.0633965,0.5,7.8491029,2.0,10.3853961,2.0,8.5786069,0.1710744,1.0733965,10.3953961,9.4870015,2547212400.0,2.0,2095440100.0,1.5,2095440100.0,626887666.6666666,1.0,1115391400.0,1.5,1115391400.0,0.2526185,0.3867182,469825533.3333333,575476933.3333334,575476933.3333334,646718533.3333334,1.0,653365800.0,1.0,653365800.0,4.1639159,None
